stt,area,page,cntyCd,baseYy,reffNoNm,prlstClsfSrno
7228,EU,3,DE,2024,DEBTI35589/24-1,5360
7229,EU,3,DE,2024,DEBTI30764/24-1,4284
7230,EU,3,DE,2024,DEBTI27862/24-1,3573
7231,EU,3,BE,2024,BEBTIDT.50.016.871,79
7232,EU,3,AT,2024,ATBTI2024000382-DEC,161
7233,EU,3,FR,2024,FRBTIFR-BTI-2024-03314,414
7234,EU,3,DE,2024,DEBTI35845/24-1,5426
7235,EU,3,BE,2024,BEBTIDT.50.016.424,65
7236,EU,3,AT,2024,ATBTI2024000378-DEC,157
7237,EU,3,DE,2024,DEBTI32704/24-1,4755
7238,EU,3,NL,2024,NLBTI2024-0587,209
7239,EU,3,DE,2024,DEBTI27514/24-1,3464
7240,EU,3,DE,2024,DEBTI37075/23-1,5584
7241,EU,3,DE,2024,DEBTI26857/24-1,3243
7242,EU,3,DE,2024,DEBTI32691/24-1,4747
7243,EU,3,DE,2024,DEBTI35775/24-1,5401
7244,EU,3,DE,2024,DEBTI27906/24-1,3596
7245,EU,3,NL,2024,NLBTI2024-0616,226
7246,EU,3,AT,2024,ATBTI2024000395-DEC,168
7247,EU,3,FR,2024,FRBTIFR-BTI-2024-04483,929
7248,EU,3,FR,2024,FRBTIFR-BTI-2024-04965,1105
7249,EU,3,IE,2024,IEBTIIENEN004-2024-BTI277,221
7250,EU,3,DE,2024,DEBTI36499/24-1,5527
7251,EU,3,FR,2024,FRBTIFR-BTI-2024-04966,1106
7252,EU,3,DE,2024,DEBTI30383/24-1,4213
7253,EU,3,AT,2024,ATBTI2024000372-DEC,152
7254,EU,3,DE,2024,DEBTI26016/24-1,2993
7255,EU,3,FR,2024,FRBTIFR-BTI-2024-04384,874
7256,EU,3,DE,2024,DEBTI21814/24-1,1886
7257,EU,3,DE,2024,DEBTI37477/24-1,5637
7258,EU,3,IE,2024,IEBTIIENEN004-2024-BTI278,222
7259,EU,3,BE,2024,BEBTIDT.50.016.423,64
7260,EU,3,DE,2024,DEBTI29326/24-1,3918
7261,EU,3,FR,2024,FRBTIFR-BTI-2024-03114,376
7262,EU,3,AT,2024,ATBTI2024000381-DEC,160
7263,EU,3,DE,2024,DEBTI30551/24-1,4241
7264,EU,3,DE,2024,DEBTI29506/24-1,3980
7265,EU,3,DE,2024,DEBTI36242/24-1,5491
7266,EU,3,FR,2024,FRBTIFR-BTI-2024-03634,511
7267,EU,3,DE,2024,DEBTI32547/24-1,4718
7268,EU,3,DE,2024,DEBTI31400/24-1,4433
7269,EU,3,FR,2024,FRBTIFR-BTI-2024-05127,1130
7270,EU,3,ES,2024,ESBTIESBTI2024SOL550,90
7271,EU,3,FR,2024,FRBTIFR-BTI-2024-04676,1016
7272,EU,3,DE,2024,DEBTI35699/24-1,5381
7273,EU,3,PL,2024,PLBTIWIT-2024-000985,200
7274,EU,3,DE,2024,DEBTI38378/24-1,5733
7275,EU,3,PL,2024,PLBTIWIT-2024-000983,198
7276,EU,3,DE,2024,DEBTI32791/24-1,4772
7277,EU,3,CZ,2024,CZBTI46/160961/2024-580000-04/01,280
7278,EU,3,DE,2024,DEBTI25368/24-1,2808
7279,EU,3,PL,2024,PLBTIWIT-2024-000994,209
7280,EU,3,FR,2024,FRBTIFR-BTI-2024-05166,1143
7281,EU,3,DE,2024,DEBTI30128/24-1,4151
7282,EU,3,ES,2024,ESBTIESBTI2024SOL646,153
7283,EU,3,FR,2024,FRBTIFR-BTI-2024-04958,1103
7284,EU,3,DE,2024,DEBTI32119/24-1,4615
7285,EU,3,FR,2024,FRBTIFR-BTI-2024-03705,540
7286,EU,3,FR,2024,FRBTIFR-BTI-2024-04884,1085
7287,EU,3,FR,2024,FRBTIFR-BTI-2024-04506,944
7288,EU,3,FR,2024,FRBTIFR-BTI-2024-04284,824
7289,EU,3,DE,2024,DEBTI25908/24-1,2957
7290,EU,3,FR,2024,FRBTIFR-BTI-2024-04725,1045
7291,EU,3,DE,2024,DEBTI30678/24-1,4259
7292,EU,3,DE,2024,DEBTI35838/24-1,5422
7293,EU,3,ES,2024,ESBTIESBTI2024SOL642,149
7294,EU,3,DE,2024,DEBTI3700/24-1,5571
7295,EU,3,DE,2024,DEBTI27523/24-1,3469
7296,EU,3,CZ,2024,CZBTI41/195391/2024-580000-04/01,201
7297,EU,3,PL,2024,PLBTIWIT-2024-000989,204
7298,EU,3,FR,2024,FRBTIFR-BTI-2024-04499,940
7299,EU,3,DE,2024,DEBTI34961/24-1,5252
7300,EU,3,DE,2024,DEBTI38348/24-1,5725
7301,EU,3,FR,2024,FRBTIFR-BTI-2024-04492,934
7302,EU,3,DE,2024,DEBTI31508/24-1,4454
7303,EU,3,FR,2024,FRBTIFR-BTI-2024-04797,1060
7304,EU,3,FR,2024,FRBTIFR-BTI-2024-04630,1002
7305,EU,3,BE,2024,BEBTIDT.50.015.801,41
7306,EU,3,FR,2024,FRBTIFR-BTI-2024-02981,344
7307,EU,3,PL,2024,PLBTIWIT-2024-000986,201
7308,EU,3,DE,2024,DEBTI23853/24-1,2413
7309,EU,3,FR,2024,FRBTIFR-BTI-2024-04513,948
7310,EU,3,ES,2024,ESBTIESBTI2024SOL636,146
7311,EU,3,FR,2024,FRBTIFR-BTI-2024-04793,1059
7312,EU,3,DE,2024,DEBTI28359/24-1,3708
7313,EU,3,PL,2024,PLBTIWIT-2024-000993,208
7314,EU,3,DE,2024,DEBTI32116/24-1,4613
7315,EU,3,DE,2024,DEBTI38393/24-1,5738
7316,EU,3,DE,2024,DEBTI32803/24-1,4776
7317,EU,3,FR,2024,FRBTIFR-BTI-2024-03503,472
7318,EU,3,FR,2024,FRBTIFR-BTI-2024-04665,1011
7319,EU,3,DE,2024,DEBTI2842/24-1,3723
7320,EU,3,FR,2024,FRBTIFR-BTI-2024-03717,546
7321,EU,3,DE,2024,DEBTI34863/24-1,5228
7322,EU,3,FR,2024,FRBTIFR-BTI-2024-04282,822
7323,EU,3,DE,2024,DEBTI24763/24-1,2601
7324,EU,3,DE,2024,DEBTI38380/24-1,5734
7325,EU,3,FR,2024,FRBTIFR-BTI-2024-05011,1118
7326,EU,3,FR,2024,FRBTIFR-BTI-2024-04283,823
7327,EU,3,DE,2024,DEBTI29978/24-1,4093
7328,EU,3,PL,2024,PLBTIWIT-2024-000984,199
7329,EU,3,DE,2024,DEBTI26798/24-1,3215
7330,EU,3,FR,2024,FRBTIFR-BTI-2024-04674,1015
7331,EU,3,DE,2024,DEBTI38268/24-1,5721
7332,EU,3,DE,2024,DEBTI31516/24-1,4457
7333,EU,3,DE,2024,DEBTI29489/24-1,3974
7334,EU,3,DE,2024,DEBTI29088/24-1,3861
7335,EU,3,DE,2024,DEBTI24602/24-1,2538
7336,EU,3,SE,2024,SEBTITV-2024-12088,49
7337,EU,3,FR,2024,FRBTIFR-BTI-2024-04285,825
7338,EU,3,FR,2024,FRBTIFR-BTI-2024-04251,801
7339,EU,3,FR,2024,FRBTIFR-BTI-2024-05377,1172
7340,EU,3,DE,2024,DEBTI27070/24-1,3283
7341,EU,3,ES,2024,ESBTIESBTI2024SOL643,150
7342,EU,3,DE,2024,DEBTI35669/24-1,5373
7343,EU,3,DE,2024,DEBTI35832/24-1,5419
7344,EU,3,FR,2024,FRBTIFR-BTI-2024-05068,1124
7345,EU,3,FR,2024,FRBTIFR-BTI-2024-04908,1090
7346,EU,3,PL,2024,PLBTIWIT-2024-000991,206
7347,EU,3,DE,2024,DEBTI23030/24-1,2174
7348,EU,3,FR,2024,FRBTIFR-BTI-2024-02683,272
7349,EU,3,DE,2024,DEBTI31515/24-1,4456
7350,EU,3,ES,2024,ESBTIESBTI2024SOL611,128
7351,EU,3,FR,2024,FRBTIFR-BTI-2024-05288,1161
7352,EU,3,FR,2024,FRBTIFR-BTI-2024-04587,986
7353,EU,3,DE,2024,DEBTI27378/24-1,3375
7354,EU,3,DE,2024,DEBTI3701/24-1,5574
7355,EU,3,DE,2024,DEBTI35890/24-1,5451
7356,EU,3,DE,2024,DEBTI32646/24-1,4738
7357,EU,3,DE,2024,DEBTI20661/24-1,1639
7358,EU,3,DE,2024,DEBTI30352/24-1,4204
7359,EU,3,DE,2024,DEBTI25907/24-1,2956
7360,EU,3,DE,2024,DEBTI38276/24-1,5723
7361,EU,3,NL,2024,NLBTI2024-0645,245
7362,EU,3,DE,2024,DEBTI38390/24-1,5736
7363,EU,3,DE,2024,DEBTI17308/24-1,885
7364,EU,3,FR,2024,FRBTIFR-BTI-2024-03659,523
7365,EU,3,FR,2024,FRBTIFR-BTI-2024-02988,347
7366,EU,3,PL,2024,PLBTIWIT-2024-000987,202
7367,EU,3,PL,2024,PLBTIWIT-2024-000982,197
7368,EU,3,FR,2024,FRBTIFR-BTI-2024-03496,470
7369,EU,3,ES,2024,ESBTIESBTI2024SOL580,107
7370,EU,3,DE,2024,DEBTI38248/24-1,5715
7371,EU,3,DE,2024,DEBTI15425/24-1,603
7372,EU,3,FR,2024,FRBTIFR-BTI-2024-05101,1126
7373,EU,3,DE,2024,DEBTI28898/24-1,3813
7374,EU,3,DE,2024,DEBTI29495/24-1,3977
7375,EU,3,DE,2024,DEBTI26780/24-1,3209
7376,EU,3,DE,2024,DEBTI21207/24-2,1748
7377,EU,3,DE,2024,DEBTI21207/24-1,1747
7378,EU,3,FR,2024,FRBTIFR-BTI-2024-04504,942
7379,EU,3,FR,2024,FRBTIFR-BTI-2024-04724,1044
7380,EU,3,SE,2024,SEBTITV-2024-13948,76
7381,EU,3,FR,2024,FRBTIFR-BTI-2024-02973,343
7382,EU,3,DE,2024,DEBTI20673/24-1,1640
7383,EU,3,DE,2024,DEBTI20684/24-1,1642
7384,EU,3,FR,2024,FRBTIFR-BTI-2024-04733,1051
7385,EU,3,FR,2024,FRBTIFR-BTI-2024-05028,1120
7386,EU,3,DE,2024,DEBTI37768/24-1,5662
7387,EU,3,ES,2024,ESBTIESBTI2024SOL610,127
7388,EU,3,DE,2024,DEBTI20691/24-1,1645
7389,EU,3,DE,2024,DEBTI35880/24-1,5443
7390,EU,3,DE,2024,DEBTI14945/24-1,559
7391,EU,3,FR,2024,FRBTIFR-BTI-2024-05397,1175
7392,EU,3,PL,2024,PLBTIWIT-2024-000988,203
7393,EU,3,DE,2024,DEBTI25069/24-1,2725
7394,EU,3,DE,2024,DEBTI28200/24-1,3666
7395,EU,3,DE,2024,DEBTI18637/24-1,1176
7396,EU,3,SE,2024,SEBTITV-2024-13154,62
7397,EU,3,FR,2024,FRBTIFR-BTI-2024-05125,1129
7398,EU,3,DE,2024,DEBTI27579/24-1,3475
7399,EU,3,DE,2024,DEBTI35833/24-1,5420
7400,EU,3,DE,2024,DEBTI27518/24-1,3467
7401,EU,3,DE,2024,DEBTI32108/24-1,4608
7402,EU,3,FR,2024,FRBTIFR-BTI-2024-03739,557
7403,EU,3,PL,2024,PLBTIWIT-2024-000978,193
7404,EU,3,SE,2024,SEBTITV-2024-13902,75
7405,EU,3,DE,2024,DEBTI31722/24-1,4524
7406,EU,3,DE,2024,DEBTI32798/24-1,4775
7407,EU,3,DE,2024,DEBTI18208/24-1,1068
7408,EU,3,PL,2024,PLBTIWIT-2024-000981,196
7409,EU,3,ES,2024,ESBTIESBTI2024SOL645,152
7410,EU,3,DE,2024,DEBTI30749/24-1,4282
7411,EU,3,DE,2024,DEBTI18493/24-1,1144
7412,EU,3,PL,2024,PLBTIWIT-2024-000990,205
7413,EU,3,DE,2024,DEBTI26637/24-1,3170
7414,EU,3,DE,2024,DEBTI18211/24-1,1069
7415,EU,3,FR,2024,FRBTIFR-BTI-2024-05053,1123
7416,EU,3,DE,2024,DEBTI37893/24-1,5671
7417,EU,3,FR,2024,FRBTIFR-BTI-2024-05162,1141
7418,EU,3,DE,2024,DEBTI27987/24-1,3613
7419,EU,3,DE,2024,DEBTI27977/24-1,3608
7420,EU,3,DE,2024,DEBTI24602/24-2,2539
7421,EU,3,DE,2024,DEBTI28433/24-1,3724
7422,EU,3,ES,2024,ESBTIESBTI2024SOL644,151
7423,EU,3,FR,2024,FRBTIFR-BTI-2024-02684,273
7424,EU,3,DE,2024,DEBTI28247/24-1,3685
7425,EU,3,FR,2024,FRBTIFR-BTI-2024-02808,294
7426,EU,3,DE,2024,DEBTI30828/24-1,4300
7427,EU,3,FR,2024,FRBTIFR-BTI-2024-04262,809
7428,EU,3,DE,2024,DEBTI35842/24-1,5424
7429,EU,3,DE,2024,DEBTI35849/24-1,5428
7430,EU,3,FR,2024,FRBTIFR-BTI-2024-05164,1142
7431,EU,3,DE,2024,DEBTI2840/24-1,3721
7432,EU,3,FR,2024,FRBTIFR-BTI-2024-02810,295
7433,EU,3,DE,2024,DEBTI17715/24-1,955
7434,EU,3,PL,2024,PLBTIWIT-2024-000992,207
7435,EU,3,NL,2024,NLBTI2024-0549,177
7436,EU,3,DE,2024,DEBTI34489/24-1,5149
7437,EU,3,DE,2024,DEBTI32396/24-1,4705
7438,EU,3,DE,2024,DEBTI25110/24-2,2737
7439,EU,3,DE,2024,DEBTI29258/24-1,3906
7440,EU,3,IT,2024,ITBTIIT922104-2024-BTI0390,162
7441,EU,3,DE,2024,DEBTI4109/24-1,5862
7442,EU,3,DE,2024,DEBTI28357/24-1,3707
7443,EU,3,DE,2024,DEBTI31410/24-1,4439
7444,EU,3,DE,2024,DEBTI33938/24-1,5035
7445,EU,3,DE,2024,DEBTI6240/24-1,6090
7446,EU,3,HR,2024,HRBTIOM-2024-0056,5
7447,EU,3,DE,2024,DEBTI31413/24-1,4441
7448,EU,3,DE,2024,DEBTI33073/24-1,4855
7449,EU,3,DE,2024,DEBTI34259/24-1,5093
7450,EU,3,DE,2024,DEBTI39364/24-1,5794
7451,EU,3,NL,2024,NLBTI2024-0546,174
7452,EU,3,DE,2024,DEBTI34767/24-1,5209
7453,EU,3,DE,2024,DEBTI29607/24-1,4016
7454,EU,3,SE,2024,SEBTITV-2024-11636,37
7455,EU,3,SE,2024,SEBTITV-2024-12415,54
7456,EU,3,DE,2024,DEBTI26491/24-1,3134
7457,EU,3,NL,2024,NLBTI2024-0554,182
7458,EU,3,DE,2024,DEBTI12971/24-1,297
7459,EU,3,DE,2024,DEBTI25773/24-1,2930
7460,EU,3,BG,2024,BGBTIBG009999-2024-BTI116,17
7461,EU,3,DE,2024,DEBTI34903/24-1,5241
7462,EU,3,DE,2024,DEBTI32420/24-1,4712
7463,EU,3,DE,2024,DEBTI34595/24-1,5175
7464,EU,3,DE,2024,DEBTI11910/24-1,184
7465,EU,3,DE,2024,DEBTI9550/24-1,6283
7466,EU,3,SI,2024,SIBTI2024/0094,25
7467,EU,3,DE,2024,DEBTI32642/24-1,4736
7468,EU,3,DE,2024,DEBTI32395/24-1,4704
7469,EU,3,DE,2024,DEBTI31114/24-1,4377
7470,EU,3,PL,2024,PLBTIWIT-2024-000980,195
7471,EU,3,DE,2024,DEBTI7552/24-1,6150
7472,EU,3,NL,2024,NLBTI2024-0556,184
7473,EU,3,DE,2024,DEBTI32407/24-1,4708
7474,EU,3,CZ,2024,CZBTI34/190143/2024-580000-04/01,130
7475,EU,3,CZ,2024,CZBTI46/149172/2024-580000-04/01,278
7476,EU,3,CZ,2024,CZBTI43/176358/2024-580000-04/01,225
7477,EU,3,NL,2024,NLBTI2024-0633,238
7478,EU,3,IT,2024,ITBTIIT922104-2024-BTI0389,161
7479,EU,3,NL,2024,NLBTI2024-0552,180
7480,EU,3,DE,2024,DEBTI33977/24-1,5044
7481,EU,3,DE,2024,DEBTI24637/24-1,2555
7482,EU,3,DE,2024,DEBTI29497/24-1,3978
7483,EU,3,DE,2024,DEBTI25110/24-1,2736
7484,EU,3,IT,2024,ITBTIIT922104-2024-BTI0388,160
7485,EU,3,DE,2024,DEBTI25990/24-1,2983
7486,EU,3,DE,2024,DEBTI28551/24-1,3750
7487,EU,3,DE,2024,DEBTI31087/24-1,4369
7488,EU,3,AT,2024,ATBTI2024000375-DEC,155
7489,EU,3,AT,2024,ATBTI2024000376-DEC,156
7490,EU,3,NL,2024,NLBTI2024-0548,176
7491,EU,3,IT,2024,ITBTIIT922104-2024-BTI0325,144
7492,EU,3,DE,2024,DEBTI12231/24-1,217
7493,EU,3,DE,2024,DEBTI23166/24-1,2211
7494,EU,3,DE,2024,DEBTI34766/24-1,5208
7495,EU,3,CZ,2024,CZBTI48/111415/2024-580000-04/01,336
7496,EU,3,DE,2024,DEBTI31415/24-1,4443
7497,EU,3,DE,2024,DEBTI33516/24-1,4940
7498,EU,3,DE,2024,DEBTI35804/24-1,5407
7499,EU,3,DE,2024,DEBTI37494/24-1,5643
7500,EU,3,DE,2024,DEBTI34785/24-1,5210
7501,EU,3,DE,2024,DEBTI23817/24-1,2396
7502,EU,3,DE,2024,DEBTI33951/24-1,5037
7503,EU,3,DE,2024,DEBTI26293/24-1,3072
7504,EU,3,DE,2024,DEBTI32399/24-1,4706
7505,EU,3,DE,2024,DEBTI33932/24-1,5033
7506,EU,3,DE,2024,DEBTI25774/24-1,2931
7507,EU,3,FR,2024,FRBTIFR-BTI-2024-02962,338
7508,EU,3,DE,2024,DEBTI28360/24-1,3709
7509,EU,3,DE,2024,DEBTI34331/24-1,5110
7510,EU,3,DE,2024,DEBTI27397/24-1,3387
7511,EU,3,DE,2024,DEBTI25990/24-2,2984
7512,EU,3,HR,2024,HRBTIOM-2024-0055,4
7513,EU,3,DE,2024,DEBTI34057/24-1,5055
7514,EU,3,DE,2024,DEBTI34413/24-1,5133
7515,EU,3,DE,2024,DEBTI34598/24-1,5176
7516,EU,3,DE,2024,DEBTI28362/24-1,3711
7517,EU,3,DE,2024,DEBTI33622/24-1,4962
7518,EU,3,IT,2024,ITBTIIT922104-2024-BTI0134,67
7519,EU,3,DE,2024,DEBTI35464/24-1,5344
7520,EU,3,DE,2024,DEBTI32172/24-1,4627
7521,EU,3,NL,2024,NLBTI2024-0631,236
7522,EU,3,DE,2024,DEBTI33918/24-1,5028
7523,EU,3,DE,2024,DEBTI18140/24-1,1047
7524,EU,3,DE,2024,DEBTI34260/24-1,5094
7525,EU,3,AT,2024,ATBTI2024000374-DEC,154
7526,EU,3,DE,2024,DEBTI19222/24-1,1319
7527,EU,3,DE,2024,DEBTI31854/24-1,4542
7528,EU,3,DE,2024,DEBTI26612/24-1,3160
7529,EU,3,DE,2024,DEBTI32401/24-1,4707
7530,EU,3,DE,2024,DEBTI31108/24-1,4376
7531,EU,3,DE,2024,DEBTI26192/24-1,3030
7532,EU,3,DE,2024,DEBTI37944/24-1,5678
7533,EU,3,DE,2024,DEBTI34525/24-1,5155
7534,EU,3,DE,2024,DEBTI33978/24-1,5045
7535,EU,3,DE,2024,DEBTI32631/24-1,4731
7536,EU,3,DE,2024,DEBTI37496/24-1,5644
7537,EU,3,NL,2024,NLBTI2024-0547,175
7538,EU,3,DE,2024,DEBTI30292/24-1,4197
7539,EU,3,AT,2024,ATBTI2024000373-DEC,153
7540,EU,3,DK,2024,DKBTI24-0874616,97
7541,EU,3,DE,2024,DEBTI35516/24-1,5348
7542,EU,3,DE,2024,DEBTI27669/24-1,3506
7543,EU,3,CZ,2024,CZBTI46/149175/2024-580000-04/01,279
7544,EU,3,IT,2024,ITBTIIT922104-2024-BTI0135,68
7545,EU,3,DE,2024,DEBTI34058/24-1,5056
7546,EU,3,DE,2024,DEBTI31409/24-1,4438
7547,EU,3,DE,2024,DEBTI32636/24-1,4734
7548,EU,3,CZ,2024,CZBTI43/176184/2024-580000-04/01,224
7549,EU,3,DE,2024,DEBTI32635/24-1,4733
7550,EU,3,DE,2024,DEBTI34985/24-1,5262
7551,EU,3,IT,2024,ITBTIIT922104-2024-BTI0324,143
7552,EU,3,DE,2024,DEBTI36409/24-1,5514
7553,EU,3,DE,2024,DEBTI17075/24-1,834
7554,EU,3,NL,2024,NLBTI2024-0583,205
7555,EU,3,CZ,2024,CZBTI37/190140/2024-580000-04/01,165
7556,EU,3,CZ,2024,CZBTI46/149171/2024-580000-04/01,277
7557,EU,3,DE,2024,DEBTI33714/24-1,4986
7558,EU,3,FR,2024,FRBTIFR-BTI-2024-04130,738
7559,EU,3,DE,2024,DEBTI30822/24-1,4298
7560,EU,3,DE,2024,DEBTI24752/24-1,2596
7561,EU,3,DE,2024,DEBTI19515/24-1,1375
7562,EU,3,BG,2024,BGBTIBG009999-2024-BTI110,11
7563,EU,3,DE,2024,DEBTI29892/24-1,4071
7564,EU,3,CZ,2024,CZBTI46/149164/2024-580000-04/01,276
7565,EU,3,DE,2024,DEBTI15109/24-1,575
7566,EU,3,DE,2024,DEBTI48415/23-1,5950
7567,EU,3,DE,2024,DEBTI31102/24-1,4374
7568,EU,3,BG,2024,BGBTIBG009999-2024-BTI111,12
7569,EU,3,AT,2024,ATBTI2024000366-DEC,146
7570,EU,3,PL,2024,PLBTIWIT-2024-000979,194
7571,EU,3,DE,2024,DEBTI30834/24-1,4303
7572,EU,3,DE,2024,DEBTI33890/24-1,5015
7573,EU,3,DE,2024,DEBTI19586/24-1,1385
7574,EU,3,FR,2024,FRBTIFR-BTI-2024-00429,28
7575,EU,3,DE,2024,DEBTI34442/24-1,5139
7576,EU,3,BG,2024,BGBTIBG009999-2024-BTI112,13
7577,EU,3,DE,2024,DEBTI32203/24-1,4639
7578,EU,3,DE,2024,DEBTI32241/24-1,4658
7579,EU,3,FI,2024,FIBTIFI001210-2024-BTI66,5
7580,EU,3,DE,2024,DEBTI33762/24-1,4996
7581,EU,3,DE,2024,DEBTI25302/24-1,2788
7582,EU,3,DE,2024,DEBTI27466/24-1,3433
7583,EU,3,DE,2024,DEBTI32184/24-1,4631
7584,EU,3,DE,2024,DEBTI23031/24-1,2175
7585,EU,3,DE,2024,DEBTI20404/24-1,1588
7586,EU,3,DE,2024,DEBTI37036/24-2,5577
7587,EU,3,DE,2024,DEBTI30802/24-1,4291
7588,EU,3,BG,2024,BGBTIBG009999-2024-BTI114,15
7589,EU,3,FI,2024,FIBTIFI001210-2024-BTI67,6
7590,EU,3,DE,2024,DEBTI18655/24-1,1183
7591,EU,3,DE,2024,DEBTI27430/24-1,3407
7592,EU,3,DE,2024,DEBTI35005/24-1,5266
7593,EU,3,DE,2024,DEBTI24642/24-1,2557
7594,EU,3,FR,2024,FRBTIFR-BTI-2024-02943,329
7595,EU,3,DE,2024,DEBTI32217/24-1,4644
7596,EU,3,DE,2024,DEBTI24974/24-1,2680
7597,EU,3,DK,2024,DKBTI24-0874469,96
7598,EU,3,DE,2024,DEBTI27433/24-1,3410
7599,EU,3,DE,2024,DEBTI32212/24-1,4643
7600,EU,3,DE,2024,DEBTI14895/24-1,547
7601,EU,3,DE,2024,DEBTI33603/24-1,4957
7602,EU,3,DE,2024,DEBTI36240/24-1,5490
7603,EU,3,DE,2024,DEBTI30610/24-1,4249
7604,EU,3,FR,2024,FRBTIFR-BTI-2024-02371,221
7605,EU,3,DE,2024,DEBTI30810/24-1,4292
7606,EU,3,DE,2024,DEBTI12827/24-1,277
7607,EU,3,DE,2024,DEBTI31097/24-1,4372
7608,EU,3,DE,2024,DEBTI34412/24-1,5132
7609,EU,3,DE,2024,DEBTI25294/24-1,2786
7610,EU,3,BG,2024,BGBTIBG009999-2024-BTI113,14
7611,EU,3,PT,2024,PTBTI2024-IPV-015,5
7612,EU,3,DE,2024,DEBTI24631/24-1,2551
7613,EU,3,DE,2024,DEBTI26287/24-1,3068
7614,EU,3,DE,2024,DEBTI31103/24-1,4375
7615,EU,3,DE,2024,DEBTI31201/24-1,4400
7616,EU,3,PL,2024,PLBTIWIT-2024-000976,191
7617,EU,3,FR,2024,FRBTIFR-BTI-2024-03312,413
7618,EU,3,DE,2024,DEBTI34591/24-1,5173
7619,EU,3,FR,2024,FRBTIFR-BTI-2024-02214,190
7620,EU,3,FR,2024,FRBTIFR-BTI-2024-04405,888
7621,EU,3,FR,2024,FRBTIFR-BTI-2024-02851,306
7622,EU,3,AT,2024,ATBTI2024000369-DEC,149
7623,EU,3,FR,2024,FRBTIFR-BTI-2024-02866,308
7624,EU,3,PL,2024,PLBTIWIT-2024-000977,192
7625,EU,3,DE,2024,DEBTI31907/24-1,4548
7626,EU,3,DE,2024,DEBTI26886/24-1,3260
7627,EU,3,DE,2024,DEBTI26865/24-1,3249
7628,EU,3,DE,2024,DEBTI19915/24-1,1462
7629,EU,3,DE,2024,DEBTI32432/24-1,4714
7630,EU,3,DE,2024,DEBTI26169/24-1,3023
7631,EU,3,ES,2024,ESBTIESBTI2024SOL502,60
7632,EU,3,DE,2024,DEBTI19880/24-1,1451
7633,EU,3,AT,2024,ATBTI2024000370-DEC,150
7634,EU,3,CZ,2024,CZBTI51/189167/2024-580000-04/01,427
7635,EU,3,CZ,2024,CZBTI48/119103/2024-580000-04/01,341
7636,EU,3,DE,2024,DEBTI26444/24-1,3119
7637,EU,3,CZ,2024,CZBTI31/200776/2024-580000-04/01,56
7638,EU,3,DE,2024,DEBTI28195/24-1,3663
7639,EU,3,DE,2024,DEBTI14585/24-1,504
7640,EU,3,DE,2024,DEBTI11835/24-1,175
7641,EU,3,DK,2024,DKBTI24-0874765,101
7642,EU,3,DE,2024,DEBTI34400/24-1,5128
7643,EU,3,PL,2024,PLBTIWIT-2024-000975,190
7644,EU,3,DE,2024,DEBTI30386/24-1,4215
7645,EU,3,CZ,2024,CZBTI41/194516/2024-580000-04/01,200
7646,EU,3,DE,2024,DEBTI18745/24-1,1186
7647,EU,3,DE,2024,DEBTI34090/24-1,5061
7648,EU,3,RO,2024,ROBTI2024/004738,50
7649,EU,3,DE,2024,DEBTI31024/24-1,4349
7650,EU,3,DE,2024,DEBTI26087/24-1,3009
7651,EU,3,DE,2024,DEBTI24611/24-1,2541
7652,EU,3,FR,2024,FRBTIFR-BTI-2024-04831,1073
7653,EU,3,DE,2024,DEBTI29458/24-1,3961
7654,EU,3,DE,2024,DEBTI13565/24-1,367
7655,EU,3,DE,2024,DEBTI35602/24-1,5364
7656,EU,3,DE,2024,DEBTI34739/24-1,5206
7657,EU,3,DE,2024,DEBTI23407/24-1,2264
7658,EU,3,DE,2024,DEBTI35429/24-1,5335
7659,EU,3,CZ,2024,CZBTI31/187132/2024-580000-04/01,47
7660,EU,3,AT,2024,ATBTI2024000306-DEC,87
7661,EU,3,DE,2024,DEBTI23307/24-1,2249
7662,EU,3,DE,2024,DEBTI52725/23-1,6018
7663,EU,3,DE,2024,DEBTI35878/24-1,5442
7664,EU,3,DE,2024,DEBTI34839/24-1,5221
7665,EU,3,DE,2024,DEBTI12942/24-1,289
7666,EU,3,RO,2024,ROBTI2024/004783,68
7667,EU,3,LV,2024,LVBTILV009999-2024-BTI34,19
7668,EU,3,DE,2024,DEBTI33502/24-1,4935
7669,EU,3,DE,2024,DEBTI26238/24-1,3046
7670,EU,3,DE,2024,DEBTI33305/24-1,4886
7671,EU,3,SE,2024,SEBTITV-2024-11646,40
7672,EU,3,DE,2024,DEBTI31968/24-1,4568
7673,EU,3,DE,2024,DEBTI31382/24-1,4429
7674,EU,3,DE,2024,DEBTI31003/24-1,4341
7675,EU,3,LV,2024,LVBTILV009999-2024-BTI30,15
7676,EU,3,DE,2024,DEBTI27496/24-1,3450
7677,EU,3,LV,2024,LVBTILV009999-2024-BTI35,20
7678,EU,3,DE,2024,DEBTI31018/24-1,4346
7679,EU,3,DE,2024,DEBTI35339/24-1,5320
7680,EU,3,DE,2024,DEBTI28534/24-1,3745
7681,EU,3,LV,2024,LVBTILV009999-2024-BTI31,16
7682,EU,3,RO,2024,ROBTI2024/004710,24
7683,EU,3,DE,2024,DEBTI26248/24-1,3049
7684,EU,3,LV,2024,LVBTILV009999-2024-BTI28,13
7685,EU,3,RO,2024,ROBTI2024/004709,23
7686,EU,3,DE,2024,DEBTI37408/24-1,5633
